en,fr,it,de,es,ko,kana
It looks as though you’re out of space. You can’t carry any more incense.,Je crois que vous ne pouvez pas en porter davantage…,Hai raggiunto il limite per questo oggetto...,"Ich befürchte, dafür hast du keinen Platz...",Creo que ya no puedes llevar más. ¡Deja algo para los demás!,그 이상은 가지고 다닐 수 없는 것 같네요...,それいじょう もちきれない　みたいですね……
"Oops, you don’t have that much, do you?",Mais vous n’avez pas assez d’argent !,Non hai abbastanza soldi...,Du hast leider nicht genug Geld...,"No es por nada, pero no tienes dinero suficiente.",돈이 부족하군요...,おかねが　たりないですね……
I’m the Energy Guru! I’ll put all my energy into selling you what you need!,Je suis le Maître de la Forme ! J’ai tout ce qu’il vous faut !,Io sono l’Energivendolo! Rivolgiti a me se vuoi dei Pokémon pieni di energia!,Ich bin der Statuswerte-Guru! Meine Waren kurbeln das Wachstum deiner Pokémon an!,"Buenas, chaval[VAR GENDBR(00FF,0100)]a. Soy Curro... y no veas cómo me lo ídem. Vendo de todo para que tus Pokémon estén a tope de power.",나는 노력가! 열심히 노력해서 여러 가지를 팔지요!,わし　がんばりや！ がんばって　いろいろ　うりますよ！
Thank you kindly!,"Salut, à la prochaine !",A presto!,Bis zum nächsten Mal!,¡Hasta otra!,감사합니다!,まいど！
Need anything else?,Autre chose ?,Desideri altro?,Kann ich noch was für dich tun?,¿Quieres algo más? Mira que me lo quitan de las manos...,다른 용건은요?,ほかに　ごようは？
[VAR ITEMPLUR1][VAR ITEM2(0000)]! How many should I ready for you?,J’vous en mets combien ?,[VAR ITEMPLUR1][VAR ITEM2(0000)]! Quante confezioni?,"[VAR ITEM2(0000)], alles klar! Wie viele Exemplare willst du kaufen?",¿[VAR ITEM2(0000)]? ¡Toma ya! Y dime... ¿Cuántas unidades? ¿Una? ¿Dos? ¿Diez?,[VAR ITEM2(0000)]! 몇 개 담을까요?,[VAR ITEM2(0000)]！ いくつ　おつつみ　しましょう？
"You want [VAR NUM2(0001)] [VAR ITEM2(0000)]? That’ll be $[VAR NUM7(0002,002C)]. You good with that?","[VAR NUM2(0001)] [VAR ITEM2(0000)], hein ? Ça fait [VAR NUM7(0002,E07F)] $ !","[VAR NUM2(0001)] confezion[VAR NUMBRNCH(0001,0101)]ei di [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)]... Das macht dann [VAR NUM7(0002,002E)] $. Einverstanden?","¿[VAR NUM2(0001)] [VAR ITEM2(0000)]? Pues, por ser tú, te cobro solo [VAR NUM7(0002,E07F)] $...","[VAR ITEM2(0000)][VAR 1900(0006)]군요 [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이요!","[VAR ITEM2(0000)]ね [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円だよ！"
"You want [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]? That’ll be $[VAR NUM7(0002,002C)]. You good with that?","[VAR NUM2(0001)] [VAR ITEM2(0000)], hein ? Ça fait [VAR NUM7(0002,E07F)] $ !","[VAR NUM2(0001)] confezion[VAR NUMBRNCH(0001,0101)]ei di [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]... Das macht dann [VAR NUM7(0002,002E)] $. Einverstanden?","¿[VAR NUM2(0001)] [VAR ITEM2(0000)]? Pues te lo dejo todo en [VAR NUM7(0002,E07F)] $... ¡por ser tú, eh!","[VAR ITEM2(0000)][VAR 1900(0006)]군요 [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이요!","[VAR ITEM2(0000)]ね [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円だよ！"
All right! Then here you are! Put your energy into using them well!,"Et voilà, allez, c’est parti !",Ecco qua! Metticela tutta!,Alles klar! Das sollte die Statuswerte deiner Pokémon ein bisschen ankurbeln!,"¡Aquí tienes tu compra! Cúrratelo, ¿eh?",네 네 여기 있습니다 열심히 노력해요!,はい　はい　どうぞ がんばってね！
"I like your energy, but looks like you can’t carry any more than what you have.","Mais z’en avez déjà trop, là !",Mi sa che hai raggiunto il limite per questo oggetto...,Dafür hast du doch gar keinen Platz!,"[VAR GENDBR(00FF,0907)]MachoteChavalita, creo que ya vas a tope de power. ¡No puedes comprar más!",그 이상은 가질 수 없지 않나요?,それいじょう　もてないんじゃない？
"I like your energy, but it looks like you don’t have the money.","Eh, oh, et mon argent ! J’suis pas tombé d’la dernière pluie.",Perbacco! Non ti bastano i soldi.,Hoppla! Du hast nicht genug Geld!,¡Ahí va! ¡Pero si apenas te queda un duro!,이런! 돈이 부족하네요,あっと！ おかねが　たりない　ですよ
Welcome to the traveling TM shop!,Je tiens une boutique de CT itinérante ! J’espère que vous trouverez votre bonheur !,Qui vendiamo Macchine Tecniche.,Willkommen bei meinem TM-Stand!,"¡Bienvenid[VAR GENDBR(00FF,0101)]oa a mi puestecillo ambulante de MT!",여기는 출장 기술머신 숍입니다!,こちらは　しゅっちょう わざマシン　ショップです！
Thank you for your patronage!,Merci bien !,Alla prossima!,"Danke, dass du vorbeigeschaut hast!","¡Muchas gracias, maj[VAR GENDBR(00FF,0101)]oa!",감사합니다!,ありがとう　ございました！
Do you need anything more?,Vous voulez autre chose ?,Posso fare qualcos’altro per te?,Kann ich dir sonst noch irgendwie helfen?,"¿Alguna cosita más, quizás?",그 밖에 다른 용건은 없으신가요?,そのほかに　ごようけんは？
How many [VAR ITEMPLUR1][VAR ITEM2(0000)] would you like to purchase?,Vous en voulez combien ?,Vediamo... [VAR ITEM2(0000)]... Quante ne vuoi?,Wie viele Exemplare der [VAR ITEM2(0000)] möchtest du haben?,¿Cuántas [VAR ITEMPLUR1][VAR ITEM2(0000)] quieres llevarte?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구입하시겠습니까?,[VAR ITEM2(0000)]を いくつ　おかいあげに　なりますか？
"So, you would like [VAR NUM2(0001)] [VAR ITEM2(0000)]. That will bring you to $[VAR NUM7(0002,002C)], OK?","[VAR 1400(0000)][VAR ITEM2(0000)], hein ? Ça vous fera [VAR NUM7(0002,E07F)] $.","Allora... [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","Die TM [VAR ITEM2(0000)] kostet [VAR NUM7(0002,002E)] $. Haben wir einen Deal?","Pues si te llevas [VAR NUM2(0001)] [VAR ITEM2(0000)], te saldrá la broma por [VAR NUM7(0002,E07F)] $. ¿Te parece?","[VAR ITEM2(0000)][VAR 1900(0006)]군요 [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]ですね [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
"So, you would like [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]. That will bring you to $[VAR NUM7(0002,002C)], OK?","[VAR 1400(0000)][VAR ITEM2(0000)], hein ? Ça vous fera [VAR NUM7(0002,E07F)] $.","Allora... [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","Die TM [VAR ITEM2(0000)] kostet [VAR NUM7(0002,002E)] $. Haben wir einen Deal?","Pues si te llevas [VAR NUM2(0001)] [VAR ITEM2(0000)], te saldrá la broma por [VAR NUM7(0002,E07F)] $. ¿Te parece?","[VAR ITEM2(0000)][VAR 1900(0006)]군요 [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]ですね [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
Here you are! Thank you very much!,Et hop ! Merci pour tout !,Ecco qua! Ti ringrazio!,"Hier, bitte schön! Und danke!",Tacháaan... ¡Ahí tienes! ¡Muchas gracias por la compra!,네 여기 있습니다! 감사합니다!,はい　どうぞ！ ありがとうございます！
You can’t carry that much stuff in your Bag!,Vous ne pouvez pas en porter plus !,Hai raggiunto il limite per questo oggetto...,Du hast leider keinen Platz dafür!,"No puedes llevar más, me parece a mí.",그렇게 많이 가져갈 수 없어요!,そんなに　もてないですよ！
"You don’t have enough money, though!",Vous n’avez pas assez d’argent !,Sembra che tu non abbia abbastanza soldi...,Dafür reicht dein Geld leider nicht!,A alguien le falta dinero y no miro a nadie... ¡Ejem!,돈이 부족하네요!,おかねが　たりないですよ！
Welcome! Cheap and effective herbs are my wares!,Bienvenue dans cette modeste herboristerie. Nos remèdes sont peu chers et très efficaces !,Salve! Qui vendiamo rimedi naturali economici ed efficaci!,"Hallo! Ich verkaufe billige, aber wirksame Kräuter für Pokémon!",Hola. Este es el Herbolario. Nuestras medicinas son baratas y eficaces.,어서 오세요! 싸고 효과 좋은 한방약국입니다,どうも！ やすくて　よくきく　かんぽうや　です
Come again!,À bientôt !,Torna a trovarci.,Komm bald wieder!,"Hasta la próxima, entonces.",또 오세요,また　どうぞー
Anything else today?,Que puis-je vous offrir d’autre ?,Desideri altro?,Darf es sonst noch etwas sein?,¿Quieres alguna cosa más?,다른 용건은 없으신가요?,そのほかに　ごようは　あります？
How many [VAR ITEMPLUR1][VAR ITEM2(0000)] will you be needing?,Combien en désirez-vous ?,[VAR ITEMPLUR1][VAR ITEM2(0000)]... Quante te ne servono?,Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] sollen es sein?,¿Cuántas unidades de [VAR ITEM2(0000)] quieres?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구매하시겠어요?,[VAR ITEM2(0000)]　を いくつ　おもとめになります？
"OK, [VAR NUM2(0001)] [VAR ITEM2(0000)]! Your total is $[VAR NUM7(0002,002C)], sound all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Allora, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)] also... Das macht [VAR NUM7(0002,002E)] $! Bist du dabei?","Así que [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Serían [VAR NUM7(0002,E07F)] $. ¿Te parece bien?","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
"OK, [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]! Your total is $[VAR NUM7(0002,002C)], sound all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Allora, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] also... Das macht [VAR NUM7(0002,002E)] $! Bist du dabei?","Así que [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], ¿no? Serían [VAR NUM7(0002,E07F)] $. ¿Te parece bien?","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
"And here you go. They’re very effective, you know!","Le compte y est ! Vous verrez, c’est très efficace !",Ecco a te! Vedrai che efficacia!,"Hier, bitte! Glaub mir, diese Kräuter sind sehr wirksam!",Ahí tienes. ¡Ya verás qué eficacia!,네 여기 있습니다 약효가 좋답니다!,はいどうぞー よく　ききますよ！
Urk. You can’t carry any more items.,"Oh, mais vous ne pouvez pas vous charger davantage !",Hai raggiunto il limite per questo oggetto...,"Oha, dafür hast du leider keinen Platz!","Uy, pero si tú no puedes llevar ya más...",이런 가지고 다닐 수 없어요!,あら　もちきれないですよ！
"Ohhh, sorry, friend. You don’t seem to have enough cash.","Je suis désolée, mais je crains que vous ne puissiez vous le permettre.","Mi dispiace, ma non hai abbastanza soldi.","Tut mir echt leid, aber du hast nicht genug Geld dabei...","Lo siento mucho, pero no tienes suficiente dinero.",미안해요 돈이 부족한 것 같네요,ごめんなさいね おかねが　たりない　みたい
Welcome to Lilycove Department Store! Are you looking for anything in particular?,Bienvenue au Centre Commercial Nénucrique ! Que puis-je faire pour vous aujourd’hui ?,"Benvenut[VAR GENDBR(00FF,0101)]oa al Centro Commerciale di Alghepoli! Cosa desideri?",Willkommen im Einkaufszentrum von Seegrasulb City! Was kann ich für dich tun?,"¡Bienvenid[VAR GENDBR(00FF,0101)]oa al Centro Comercial de Calagua! ¿Puedo ayudarte en algo?",어서 오세요 해안백화점에! 쇼핑하시려는 건가요?,ようこそ　ミナモデパートへ！ おかいもの　ですね？
We look forward to seeing you again!,À très bientôt !,Torna a trovarci!,Beehre uns bald mal wieder!,Esperamos que vuelvas por aquí.,또 오세요!,また　どうぞ！
Is there any other way that we at Lilycove Department Store can be of service?,Puis-je vous être utile à autre chose ?,Posso fare altro per te?,"Gibt es sonst noch etwas, womit ich dir behilflich sein kann?",¿Puedo ayudarte en algo más?,그 밖에 저희가 뭐 도와 드릴 건 없습니까?,その　ほかに　わたしどもで なにか　おちからに　なれることは？
And how many [VAR ITEMPLUR1][VAR ITEM2(0000)] can we assist you with today?,Combien vous en faut-il ?,[VAR ITEMPLUR1][VAR ITEM2(0000)]! In che quantità?,Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] möchtest du kaufen?,¿Cuántas unidades de [VAR ITEM2(0000)] querrías?,[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구입하시겠습니까?,[VAR ITEM2(0000)]を いくつ　おかいあげに　なりますか？
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
"Yes, [VAR GENDBR(00FF,0503)]sirma'am. For [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], your total will be $[VAR NUM7(0002,002C)]. Is that all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], cela fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], sehr wohl. Das macht [VAR NUM7(0002,002E)] $. In Ordnung?","Quieres llevarte [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], ¿no? Son [VAR NUM7(0002,E07F)] $. ¿Vale?","[VAR ITEM2(0000)][VAR 1900(0002)] [VAR NUM2(0001)]개 [VAR NUM7(0002,0000)]원에 구입하시겠습니까?","[VAR ITEM2(0000)]を　[VAR NUM2(0001)]コで [VAR NUM7(0002,0000)]円　おかいあげですか？"
Thank you for shopping at Lilycove Department Store! We hope to see you again!,Merci beaucoup ! J’espère que vous en tirerez pleine satisfaction.,Ecco qua! Grazie per i tuoi acquisti!,Hier ist deine Ware. Vielen Dank für deinen Einkauf!,Aquí tienes. ¡Muchas gracias!,네! 대단히 감사합니다,はい　まいど！ ありがとう　ございます
It seems you can’t carry any more right now.,Vous ne pouvez en avoir davantage !,Temo che tu abbia raggiunto il limite per questo oggetto...,"Ich bin untröstlich, aber dafür hast du leider keinen Platz!","Lo siento mucho, pero no puedes llevar más.",그 이상은 가지고 다닐 수 없어요!,それいじょう　もちきれないですよ！
"Your funds won’t cover that amount, I’m afraid.",Vous n’avez pas assez d’argent !,Temo che tu non abbia abbastanza soldi!,"So peinlich es mir auch ist, aber du hast leider nicht genügend Geld dabei...",Lamento informarte de que no tienes suficiente dinero.,돈이 부족하시군요!,おかねが　たりないですよ！
Hello! This is the Pretty Petal flower shop. Spreading flowers throughout the world!,Bonjour ! Bienvenue dans notre magasin ! Notre mission : rendre le monde plus vert ! Notre politique : faire participer nos clients !,Il Fiorista Bel Petalo ti dà il benvenuto! Aiutaci a coprire il mondo di fiori!,Hallo! Willkommen im Blumenladen Blütentraum. Unser Motto lautet: Verwandelt die Welt in ein Blumenmeer!,"¡Hola! Esta es la Floristería Pitiminí, la que reparte flores a diestro y siniestro.",안녕하세요! 꽃을 온 세상에 퍼뜨리는 플라워숍 꽃잎 화원입니다!,こんにちは！ はなを　せかいに　ひろめる フラワーショップ　サン・トウカです！
Visit us again anytime!,Nous espérons vous revoir bientôt !,Torna a trovarci.,Ich freue mich schon auf deinen nächsten Besuch!,Vuelve por aquí siempre que quieras.,언제라도 와주세요,また　いらしてくださいね
Is there anything else I can help with?,Voyez-vous autre chose qui vous ferait plaisir ?,Posso fare altro per te?,Brauchst du sonst noch was?,¿Deseas alguna cosita más?,다른 용건은 없으신가요?,そのほかに　ごようけんは？
And how many [VAR ITEMPLUR1][VAR ITEM2(0000)] would you like to buy?,Combien vous en faut-il ?,[VAR ITEMPLUR1][VAR ITEM2(0000)]! Quanti vasi vuoi acquistare?,Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] dürfen es denn sein?,"Ajá... ¿Y cuánt[VAR GENDBR(0000,0101)]oas [VAR ITEMPLUR1][VAR ITEM2(0000)] querrías?",[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 구입하시겠습니까?,[VAR ITEM2(0000)]を いくつ　おかいあげに　なりますか？
"So that’s one [VAR ITEM2(0000)] for a total of $[VAR NUM7(0002,002C)]. Is that what you’d like?","[VAR NUM2(0001)] [VAR ITEM2(0000)] ? Cela fera [VAR NUM7(0002,E07F)] $.","Allora, vediamo, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEM2(0000)]... Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Pues si te llevas [VAR NUM2(0001)] [VAR ITEM2(0000)], te costará [VAR NUM7(0002,E07F)] $. ¿Te parece bien?","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
"So that’s [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] for a total of $[VAR NUM7(0002,002C)]. Is that what you’d like?","[VAR NUM2(0001)] [VAR ITEM2(0000)] ? Cela fera [VAR NUM7(0002,E07F)] $.","Allora, vediamo, [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]... Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Pues si te llevas [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], te costarán [VAR NUM7(0002,E07F)] $. ¿Te parece bien?","[VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원입니다","[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円に　なりますが？"
Lovely. And here you are. Happy decorating!,Et voici ! Un peu plus de beauté dans votre monde !,Ecco a te! Riempi la tua base di colori e profumi!,"Hier, bitte! Viel Spaß beim Dekorieren!",Pues aquí tienes. Ya verás qué bien te va a quedar todo.,네 여기 있습니다 근사하게 꾸며주세요,はい　どうぞ すてきに　かざってくださいね
Oh no. It seems you don’t have space in the PC to store any new purchases.,Vous ne pouvez pas en stocker davantage dans votre PC !,Ah! Hai raggiunto il limite per questo oggetto!,"Oh, tut mir leid! Dafür hast du leider keinen Platz auf deinem Geheim-PC!",¡Pero si ya no te caben más en el PC!,어머 하지만 PC에는 이 이상은 들어가지 않아요,あら　でも　パソコンには これいじょう　はいりませんよ
Oh no. It looks as though you’re running too low on funds.,Vous n’avez pas assez d’argent !,"Oh, non hai abbastanza soldi...","Du hast nicht genug Geld dabei, [VAR GENDBR(00FF,0A0B,0000)]junger Mannjunge Dame!",No tienes suficiente dinero.,돈이 부족한 것 같아요,おかねが　たりないみたいよ
I’ve got a great array of Decorations for your Secret Base! Step right up and have a look!,Bienvenue ! On a plein de décos super cool pour vot’ Base Secrète !,Io vendo decorazioni per le Basi Segrete. Guarda pure se c’è qualcosa che ti interessa.,Ich hab tolle Deko-Objekte für deine Geheimbasis im Sortiment! Sieh dich ruhig um!,Adornos chulos para la Base Secreta a tutiplén. ¡Échales un ojo!,비밀기지용 나이스한 굿즈 구비되어 있으니 보고 가요,ひみつきちようの　ナイスな　グッズ そろってるから　みていってよ！
"Hope to see you again, pal!","À bientôt, alors !",Torna a trovarmi!,Bis demnächst hoffentlich!,"Vale. Pues hasta otra, entonces.",네 또 오세요!,はい　また　きてねー！
Anything else?,Un autre truc ?,Desideri altro?,Kann ich dir sonst irgendwie helfen?,¿Alguna cosa más?,다른 용건은요?,そのほかには？
And how many do you need?,Combien ?,Quanti di questi articoli?,Wie viele Exemplare hättest du denn gern?,Ajá. ¿Alguna cantidad en concreto?,몇 개 필요하죠?,いくつ　いるんだい？
"Got it! That’ll be [VAR NUM2(0001)] [VAR ITEM2(0000)] for a grand total of $[VAR NUM7(0002,002C)]. Right?","[VAR NUM2(0001)] [VAR ITEM2(0000)] ? Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Che ne dici?","Aha, [VAR NUM2(0001)] [VAR ITEM2(0000)] also! Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Mira, si te llevas [VAR NUM2(0001)] [VAR ITEM2(0000)], te costará [VAR NUM7(0002,E07F)] $. ¿Hay trato o no?","[VAR ITEM2(0000)][VAR 1900(0006)]로군요! [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원 살래요?","[VAR ITEM2(0000)]だね！ [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円　かうかい？"
"Got it! That’ll be [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] for a grand total of $[VAR NUM7(0002,002C)]. Right?","[VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] ? Ça fera [VAR NUM7(0002,E07F)] $.","Allora [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Che ne dici?","Aha, [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] also! Das macht [VAR NUM7(0002,002E)] $. Einverstanden?","Mira, si te llevas [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], te costarán [VAR NUM7(0002,E07F)] $. ¿Hay trato o no?","[VAR ITEM2(0000)][VAR 1900(0006)]로군요! [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원 살래요?","[VAR ITEM2(0000)]だね！ [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円　かうかい？"
Thanks as always!,Marché conclu !,Grazie mille!,Vielen lieben Dank!,Así me gusta. ¡Gracias!,대단히 고마워요!,まいど　ありがとう！
"You can’t put that much in the PC, can you?",Vous ne pouvez pas en stocker davantage dans votre PC !,Mi sa che hai raggiunto il limite per questo oggetto...,Du hast keinen Platz dafür auf deinem Geheim-PC!,Me temo que ya tienes el PC a tope. ¡No te caben más!,그렇게 많이 PC에 들어가지 않을 텐데요,そんなに　パソコンに はいらないんじゃ　ないかな
"I’m afraid that’s not enough cash, pal.",Vous avez pas assez d’argent !,"Mi spiace, ma non ti bastano i soldi.","Sorry, aber du hast nicht genug Geld!","Lo siento mucho, pero te hace falta más dinerito.",미안 돈이 부족하네요,ゴメン　おかねが　たりないよ
"Welcome, welcome. How about a lovely doll or two?","Eh bien, bonjour bonjour, on vient chercher une jolie Poupée ?",Oh oh! Perché non dai un’occhiata a queste graziose bambole?,Hallöchen! Wie wär’s mit einer niedlichen Puppe? Oder zwei? Oder drei?,"Bueno, bueno... Tienes cara de que te gustan los muñecos. ¿Has visto estos? ¿Qué dices?",네 네 귀여운 인형은 어떠세요?,はい　はい かわいい　ドールちゃんは　いかが？
"Fine, fine. Do come again though!","Très bien, très bien. À la prochaine fois.",Oh oh! Torna a trovarmi.,Tschüsschen! Schau bald mal wieder vorbei!,"Bueno, bueno... Pues ya nos veremos por aquí.",네 네 또 와줘요,はい　はい またきてねえ
Anything else you might need?,Est-ce que quelque chose d’autre nous ferait plaisir aujourd’hui ?,Desideri vedere qualcos’altro?,Kommt noch was dazu?,Ajá... ¿Y alguna cosa más que quieras?,그 밖에 필요한 건 없나요?,ほかにも　ごようは　あるかしら？
And how many [VAR ITEMPLUR1][VAR ITEM2(0000)] might you need?,Et combien ?,Ok. Quante [VAR ITEMPLUR1][VAR ITEM2(0000)] vuoi?,Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] brauchst du?,¿Cuántos [VAR ITEMPLUR1][VAR ITEM2(0000)] quieres? Cuéntamelo.,[VAR ITEM2(0000)][VAR 1900(0001)] 얼마나 필요한가요?,[VAR ITEM2(0000)]は いくつ　いるのかしら？
"Right, right, [VAR NUM2(0001)] [VAR ITEM2(0000)] for $[VAR NUM7(0002,002C)]. Might that be all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], c’est-à-dire [VAR NUM7(0002,E07F)] $.","Oh oh! Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","Alles klärchen! [VAR NUM2(0001)] [VAR ITEM2(0000)] kostet [VAR NUM7(0002,002E)] $. Schlägst du zu?","Así que [VAR NUM2(0001)] [VAR ITEM2(0000)], ¿eh? Bueno, bueno... Pues son [VAR NUM7(0002,E07F)] $.","네 네 [VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이에요","はい　はい　[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円ですよう"
"Right, right, [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] for $[VAR NUM7(0002,002C)]. Might that be all right?","[VAR NUM2(0001)] [VAR ITEM2(0000)], c’est-à-dire [VAR NUM7(0002,E07F)] $.","Oh oh! Allora [VAR NUM2(0001)] [VAR ITEM2(0000)]... Fanno [VAR NUM7(0002,002E)] $. Va bene?","Alles klärchen! [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)] kosten [VAR NUM7(0002,002E)] $. Schlägst du zu?","Así que [VAR NUM2(0001)] [VAR ITEMPLUR1][VAR ITEM2(0000)], ¿eh? Bueno, bueno... Pues son [VAR NUM7(0002,E07F)] $.","네 네 [VAR ITEM2(0000)][VAR 1900(0001)] [VAR NUM2(0001)]개에 [VAR NUM7(0002,0000)]원이에요","はい　はい　[VAR ITEM2(0000)]は [VAR NUM2(0001)]コで　[VAR NUM7(0002,0000)]円ですよう"
