en,fr,it,de,es,ko,kana
You lost against [VAR 010E(0000)] [VAR TRNAME(0001)]!,"[VAR 019E(0000)] [VAR NUMBRNCH(0000,0301)]aont gagné !","[VAR TRNAME(0001)] ([VAR 010E(0000)]) ha[VAR NUMBRNCH(0001,0300)]nno vinto la sfida!",Du verlierst gegen [VAR 010E(0000)] [VAR TRNAME(0001)]!,¡Has perdido! ¡La victoria es para [VAR 1708(0000)][VAR 019E(0000)]!,[VAR 010E(0000)] [VAR TRNAME(0001)][VAR 1900(0004)]의 승부에서 졌다!,[VAR 010E(0000)]の　[VAR TRNAME(0001)]との しょうぶに　まけた！
Your battle ended in a draw against [VAR 010E(0000)] [VAR TRNAME(0001)]!,Égalité avec [VAR 019E(0000)] !,La sfida contro [VAR TRNAME(0001)] ([VAR 010E(0000)]) si è conclusa in parità!,Patt zwischen dir und [VAR 010E(0000)] [VAR TRNAME(0001)]!,¡Has empatado con [VAR 1708(0000)][VAR 019E(0000)]!,[VAR 010E(0000)] [VAR TRNAME(0001)][VAR 1900(0004)]의 승부에서 비겼다!,[VAR 010E(0000)]の　[VAR TRNAME(0001)]との しょうぶは　ひきわけだ！
You defeated [VAR TRNAME(0000)]!,[VAR TRNAME(0000)] a perdu !,Hai sconfitto [VAR TRNAME(0000)]!,Du besiegst [VAR TRNAME(0000)]!,¡Has derrotado a [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)]의 승부에서 이겼다!,[VAR TRNAME(0000)]との しょうぶに　かった！
You defeated [VAR TRNAME(0000)] and [VAR TRNAME(0001)]!,[VAR TRNAME(0000)] et [VAR TRNAME(0001)] ont perdu !,Hai sconfitto [VAR TRNAME(0000)] e [VAR TRNAME(0001)]!,Du besiegst [VAR TRNAME(0000)] und [VAR TRNAME(0001)]!,¡Has derrotado a [VAR TRNAME(0001)] y [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)] [VAR TRNAME(0001)][VAR 1900(0004)]의 승부에서 이겼다!,[VAR TRNAME(0000)]と　[VAR TRNAME(0001)]との しょうぶに　かった！
You lost against [VAR TRNAME(0000)]!,[VAR TRNAME(0000)] a gagné !,[VAR TRNAME(0000)] ha vinto la sfida!,Du verlierst gegen [VAR TRNAME(0000)]!,¡Has perdido contra [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)]의 승부에서 졌다!,[VAR TRNAME(0000)]との しょうぶに　まけた！
You lost to [VAR TRNAME(0000)] and [VAR TRNAME(0001)]!,[VAR TRNAME(0000)] et [VAR TRNAME(0001)] ont gagné !,[VAR TRNAME(0000)] e [VAR TRNAME(0001)] hanno vinto la sfida!,Du verlierst gegen [VAR TRNAME(0000)] und [VAR TRNAME(0001)]!,¡Has perdido contra [VAR TRNAME(0001)] y [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)] [VAR TRNAME(0001)][VAR 1900(0004)]의 승부에서 졌다!,[VAR TRNAME(0000)]と　[VAR TRNAME(0001)]との しょうぶに　まけた！
You battled to a draw against [VAR TRNAME(0000)]!,Égalité avec [VAR TRNAME(0000)] !,La sfida contro [VAR TRNAME(0000)] si è conclusa in parità!,Patt zwischen dir und [VAR TRNAME(0000)]!,¡Has empatado con [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)]의 승부에서 비겼다!,[VAR TRNAME(0000)]との しょうぶは　ひきわけだ！
You battled to a draw against [VAR TRNAME(0000)] and [VAR TRNAME(0001)]!,Égalité avec [VAR TRNAME(0000)] et [VAR TRNAME(0001)] !,La sfida contro [VAR TRNAME(0000)] e [VAR TRNAME(0001)] si è conclusa in parità!,"Patt zwischen dir, [VAR TRNAME(0000)] und [VAR TRNAME(0001)]!",¡Has empatado con [VAR TRNAME(0001)] y [VAR TRNAME(0000)]!,[VAR TRNAME(0000)][VAR 1900(0004)] [VAR TRNAME(0001)][VAR 1900(0004)]의 승부에서 비겼다!,[VAR TRNAME(0000)]と　[VAR TRNAME(0001)]との しょうぶは　ひきわけだ！
[VAR TRNAME(0000)] has no more Pokémon that can fight!,[VAR TRNAME(0000)] n’a plus de Pokémon en forme !,[VAR TRNAME(0000)] non ha più Pokémon disponibili!,[VAR TRNAME(0000)] hat kein kampffähiges Pokémon mehr!,¡A [VAR TRNAME(0000)] no le quedan Pokémon!,[VAR TRNAME(0000)]에게는 싸울 수 있는 포켓몬이 없다!,[VAR TRNAME(0000)]の　てもとには たたかえる　ポケモンが　いない！
"[VAR TRNAME(0000)] panicked and dropped $[VAR NUM5(0001,002C)]...","Dans la panique, [VAR TRNAME(0000)] fait tomber [VAR NUM5(0001,E07F)] $ !","Nella confusione [VAR TRNAME(0000)] fa cadere [VAR NUM5(0001,002E)] $!","[VAR TRNAME(0000)] gerät in Panik und verliert [VAR NUM5(0001,002E)] $...","¡[VAR TRNAME(0000)] se ha desconcertado y se le han caído [VAR NUM5(0001,E07F)] $!","[VAR TRNAME(0000)][VAR 1900(0001)] 당황해서 [VAR NUM5(0001,0000)]원을 잃어버렸다...","[VAR TRNAME(0000)]は　あわてて [VAR NUM5(0001,0000)]円　なくしてしまった……"
"[VAR TRNAME(0000)] gave $[VAR NUM5(0001,002C)] to the winner...","[VAR TRNAME(0000)] donne [VAR NUM5(0001,E07F)] $ au vainqueur.","[VAR TRNAME(0000)] ha sborsato [VAR NUM5(0001,002E)] $!","[VAR TRNAME(0000)] gibt [VAR NUM5(0001,002E)] $ Preisgeld...","[VAR TRNAME(0000)] paga [VAR NUM5(0001,E07F)] $ por haber perdido el combate.","[VAR TRNAME(0000)][VAR 1900(0001)] 상금으로 [VAR NUM5(0001,0000)]원을 지불했다...","[VAR TRNAME(0000)]は　しょうきんとして [VAR NUM5(0001,0000)]円　しはらった……"
[VAR TRNAME(0000)] blacked out!,… … [VAR TRNAME(0000)] est hors jeu !,[VAR TRNAME(0000)] è alle strette...,... [VAR TRNAME(0000)] wird schwarz vor Augen!,... [VAR TRNAME(0000)] está fuera de combate.,... ... ... ... ... ... [VAR TRNAME(0000)][VAR 1900(0001)] 눈앞이 캄캄해졌다!,……　……　…… ……　……　…… [VAR TRNAME(0000)]は めのまえが　まっくらに　なった！
"[VAR TRNAME(0000)] received $[VAR NUM6(0001,002C)] for winning!","[VAR TRNAME(0000)] remporte [VAR NUM6(0001,E07F)] $ !","[VAR TRNAME(0000)] ha vinto [VAR NUM6(0001,002E)] $!","[VAR TRNAME(0000)] gewinnt [VAR NUM6(0001,002E)] $!","[VAR TRNAME(0000)] ha ganado [VAR NUM6(0001,E07F)] $ por vencer.","[VAR TRNAME(0000)][VAR 1900(0001)] 상금으로 [VAR NUM6(0001,0000)]원을 손에 넣었다!","[VAR TRNAME(0000)]は　しょうきんとして [VAR NUM6(0001,0000)]円　てにいれた！"
"[VAR TRNAME(0000)] picked up $[VAR NUM5(0001,002C)]!","[VAR TRNAME(0000)] obtient [VAR NUM5(0001,E07F)] $ !","[VAR TRNAME(0000)] ha raccolto [VAR NUM5(0001,002E)] $!","[VAR TRNAME(0000)] hebt [VAR NUM5(0001,002E)] $ auf!","[VAR TRNAME(0000)] ha recogido [VAR NUM5(0001,E07F)] $.","[VAR TRNAME(0000)][VAR 1900(0001)] [VAR NUM5(0001,0000)]원을 주웠다!","[VAR TRNAME(0000)]は　[VAR NUM5(0001,0000)]円　ひろった！"
[VAR 010C(0000)] grew to Lv. [VAR NUM3(0001)]!,[VAR 010C(0000)] monte au N. [VAR NUM3(0001)] !,[VAR 010C(0000)] è salito al livello [VAR NUM3(0001)]!,[VAR 010C(0000)] erreicht Lv. [VAR NUM3(0001)]!,[VAR 010C(0000)] ha subido al Nivel [VAR NUM3(0001)].,[VAR 010C(0000)][VAR 1900(0001)] 레벨 [VAR NUM3(0001)][VAR 1900(0005)]로 올랐다!,[VAR 010C(0000)]は レベル[VAR NUM3(0001)]　に　あがった！
Oh no! The Pokémon broke free!,"Oh, non ! Le Pokémon s’est libéré !","Oh, no! Il Pokémon è uscito dalla Poké Ball!",Mist! Das Pokémon hat sich befreit!,"¡Oh, no! ¡El Pokémon se ha escapado!",안 돼! 포켓몬이 볼에서 나와버렸다!,だめだ！　ポケモンが ボールから　でてしまった！
Aww! It appeared to be caught!,Raaah ! Ça y était presque !,"Ah! Sembrava preso, eh? E invece no!",Oh! Fast hätte es geklappt!,¡Vaya! ¡Parecía que lo habías atrapado!,아아! 잡았다고 생각했는데!,ああ！ つかまえたと　おもったのに！
Aargh! Almost had it!,Aaaaah ! Presque !,Per un pelo!,Mist! Das war knapp!,¡Qué pena! ¡Te ha faltado poco!,아쉽다! 조금만 더 하면 잡을 수 있었는데!,ざんねん！ もうすこしで　つかまえられたのに！
"Gah! It was so close, too!",Mince ! Ça y était presque !,Nooo! C’eri quasi!,Verflixt! Es hätte beinahe geklappt!,¡Uy! ¡Casi lo consigues!,아깝다! 조금만 더 하면 됐는데!,おしい！ あとちょっとの　ところだったのに！
Gotcha! [VAR PKNAME(0000)] was caught!,Et hop ! [VAR PKNAME(0000)] attrapé !,Preso! [VAR PKNAME(0000)] è stato catturato!,Klasse! [VAR PKNAME(0000)] wurde gefangen!,¡Ya está! ¡[VAR PKNAME(0000)] atrapado!,신 난다-! [VAR PKNAME(0000)][VAR 1900(0002)] 잡았다!,やったー！ [VAR PKNAME(0000)]を　つかまえたぞ！
[VAR PKNAME(0000)]’s data was added to the Pokédex.,Les données du [VAR PKNAME(0000)] sont ajoutées au Pokédex.,I dati di [VAR PKNAME(0000)] sono stati inseriti nel Pokédex.,Für [VAR PKNAME(0000)] wurde ein Eintrag im Pokédex angelegt.,Los datos de [VAR PKNAME(0000)] se han registrado en la Pokédex.,[VAR PKNAME(0000)]의 데이터가 새로 포켓몬 도감에 등록됩니다!,[VAR PKNAME(0000)]の　データが　あたらしく ポケモンずかんに　とうろく　されます！
The Trainer blocked your Poké Ball! Don’t be a thief!,Le Dresseur détourne la Ball ! Ça ne se fait pas de voler les Pokémon !,La Poké Ball è stata respinta! Non puoi prendere i Pokémon altrui: è come rubare!,Der Trainer hat den Ball abgeblockt! Sei kein Dieb!,¡El Entrenador ha devuelto la Poké Ball! ¡No cojas lo que no es tuyo!,트레이너가 볼을 튕겨내 버렸다! 남의 것에 손대면 도둑!,トレーナーに　ボールをはじかれた！ ひとのものを　とったら　どろぼう！
But it had no effect!,Mais ça n’a aucun effet !,Ma è inefficace!,Es ist wirkungslos!,¡Pero no ha surtido efecto!,그러나 효과가 없었다!,しかし　こうかが　なかった！
What will [VAR 010C(0000)] do?,Que doit faire [VAR 010C(0000)] ?,Cosa deve fare [VAR 010C(0000)]?,Was soll [VAR 010C(0000)] tun?,¿Qué debería hacer [VAR 010C(0000)]?,[VAR 010C(0000)][VAR 1900(0001)] 무엇을 할까?,[VAR 010C(0000)]は　どうする？
What will [VAR TRNAME(0000)] do?,Que doit faire [VAR TRNAME(0000)] ?,Tocca a [VAR TRNAME(0000)]. Cosa deve fare?,Was soll [VAR TRNAME(0000)] tun?,¿Qué debería hacer [VAR TRNAME(0000)]?,[VAR TRNAME(0000)][VAR 1900(0001)] 어떻게 할까?,[VAR TRNAME(0000)]は　どうする？
[VAR 010C(0000)] is awaiting [VAR TRNAME(0001)]’s directions...,[VAR 010C(0000)] regarde [VAR TRNAME(0001)] pour savoir quoi faire.,[VAR 010C(0000)] sta aspettando indicazioni da [VAR TRNAME(0001)]...,[VAR 010C(0000)] wartet auf Anweisungen von [VAR TRNAME(0001)]...,[VAR 010C(0000)] espera instrucciones por parte de [VAR TRNAME(0001)]...,[VAR 010C(0000)][VAR 1900(0001)] [VAR TRNAME(0001)]의 지시를 기다리고 있다...,[VAR 010C(0000)]は　[VAR TRNAME(0001)]の しじを　まっている……
But it failed!,Mais cela échoue !,Ma fallisce!,Es ist fehlgeschlagen!,¡Pero ha fallado!,그러나 실패하고 말았다!!,しかし　うまく　きまらなかった！！
You got away safely!,Vous prenez la fuite !,Scampato pericolo!,Du bist entkommen!,¡Escapas sin problemas!,무사히 도망쳤다!,うまく　にげきれた！
You couldn’t get away!,Vous n’avez pas réussi à fuir.,Tentativo di fuga fallito!,Flucht gescheitert!,¡No has podido escapar!,도망칠 수 없었다!,にげられなかった！
You can’t escape!,Fuite impossible !,Non è possibile scappare!,Flucht unmöglich!,¡No puedes huir!,도망칠 수 없다!,にげることが　できない！
The wild [VAR PKNICK(0000)] fled!,Le [VAR PKNICK(0000)] sauvage prend la fuite !,[VAR 1002][VAR 1501(0000)][VAR PKNICK(0000)] selvatico è fuggito!,[VAR PKNICK(0000)] (Wild) ergreift die Flucht!,¡El [VAR PKNICK(0000)] salvaje ha huido!,야생 [VAR PKNICK(0000)][VAR 1900(0001)] 도망쳤다!,やせいの　[VAR PKNICK(0000)]は にげだした！
No! There’s no running from a Trainer battle!,On ne s’enfuit pas d’un combat de Dresseurs !,Non puoi sottrarti alla lotta con un Allenatore!,Du kannst aus Trainer-Kämpfen nicht fliehen!,¡No puedes huir de un combate contra un Entrenador!,안 돼! 승부 도중에 상대에게 등을 보일 순 없어!,ダメだ！　しょうぶのさいちゅうに あいてに　せなかを　みせられない！
Would you like to forfeit the match and quit now?,Voulez-vous abandonner et quitter le combat ?,Vuoi rinunciare all’incontro?,Möchtest du den Kampf jetzt aufgeben?,¿Quieres abandonar y retirarte del combate?,승부를 포기하고 항복하겠습니까?,しょうぶを　あきらめて こうさん　しますか？
It’s super effective!,C’est super efficace !,È superefficace!,Das ist sehr effektiv!,¡Es supereficaz!,효과가 굉장했다!,こうかは　ばつぐんだ！
It’s not very effective...,Ce n’est pas très efficace…,Non è molto efficace...,Das ist nicht sehr effektiv...,No es muy eficaz...,효과가 별로인 듯하다...,こうかは　いまひとつ　のようだ……
It hurt itself in its confusion!,Il se blesse dans sa confusion.,È così confuso da colpirsi da solo!,Es hat sich vor Verwirrung selbst verletzt!,¡Está tan confuso que se ha herido a sí mismo!,영문도 모른 채 자신을 공격했다!,わけも　わからず じぶんを　こうげきした！
"[VAR BD00(0007,0000,0000)]A critical hit![VAR BD01]","[VAR BD00(0007,0000,0000)]Coup critique[VAR BD01] !","[VAR BD00(0007,0000,0000)]Brutto colpo![VAR BD01]","[VAR BD00(0007,0000,0000)]Ein Volltreffer![VAR BD01]","[VAR BD00(0007,0000,0000)]¡Un golpe crítico![VAR BD01]","[VAR BD00(0007,0000,0000)]급소에 맞았다![VAR BD01]","[VAR BD00(0007,0000,0000)]きゅうしょに　あたった！[VAR BD01]"
But there was no PP left for the move!,Mais il n’y a plus de PP pour cette capacité !,Ma non ha PP per sferrare la mossa!,Es sind keine AP mehr für diese Attacke übrig!,¡Pero no le quedan más PP para ejecutar ese movimiento!,그러나 남은 기술 포인트가 없었다!,しかし　わざの　のこりポイントが なかった！
[VAR TRNAME(0000)] came to the rescue and restored [VAR PKNICK(0001)]’s health!,[VAR TRNAME(0000)] vient au secours de [VAR PKNICK(0001)] et restaure ses PV !,"Grazie all’intervento di [VAR TRNAME(0000)], [VAR PKNICK(0001)] recupera PS!",Die KP von [VAR PKNICK(0001)] wurden dank des heldenhaften Einsatzes von [VAR TRNAME(0000)] aufgefrischt!,"Gracias a que [VAR TRNAME(0000)] ha venido a ayudarte, [VAR PKNICK(0001)] ha recuperado PS.",도와주러 온 [VAR TRNAME(0000)] 덕분에 [VAR PKNICK(0001)]의 체력이 회복되었다!,たすけにきた　[VAR TRNAME(0000)]の　おかげで [VAR PKNICK(0001)]の　たいりょくが　かいふくした！
The sunlight turned harsh!,Les rayons du soleil brillent !,La luce solare diventa intensa!,Das Sonnenlicht wird stärker!,¡El sol pega fuerte!,햇살이 강해졌다!,ひざしが　つよくなった！
It started to rain!,Il commence à pleuvoir !,Inizia a piovere!,Es fängt an zu regnen!,¡Ha empezado a llover!,비가 내리기 시작했다!,あめが　ふりはじめた！
A sandstorm kicked up!,Une tempête de sable se prépare !,Inizia una tempesta di sabbia!,Ein Sandsturm kommt auf!,¡Se ha desatado una tormenta de arena!,모래바람이 불기 시작했다!,すなあらしが　ふきはじめた！
It started to hail!,Il commence à grêler !,Inizia a grandinare!,Es fängt an zu hageln!,¡Ha empezado a granizar!,싸라기눈이 내리기 시작했다!,あられが　ふりはじめた！
Fog crept up as thick as soup!,Le brouillard devient épais…,La nebbia comincia ad addensarsi!,Ein dichter Nebel breitet sich aus!,¡La niebla empieza a cubrir la zona!,안개가 자욱이 끼기 시작했다!,きりが　ただよいはじめた！
The sunlight faded.,Les rayons du soleil s’affaiblissent !,La luce solare torna normale!,Das Sonnenlicht verliert wieder an Intensität!,¡El sol vuelve a brillar como siempre!,햇살이 원래대로 되돌아왔다!,ひざしが　もとに　もどった！
The rain stopped.,La pluie s’est arrêtée !,Smette di piovere!,Der Regen lässt nach!,¡Ha dejado de llover!,비가 그쳤다!,あめが　あがった！
The sandstorm subsided.,La tempête de sable se calme !,La tempesta di sabbia cessa!,Der Sandsturm legt sich!,¡La tormenta de arena ha amainado!,모래바람이 가라앉았다!,すなあらしが　おさまった！
The hail stopped.,La grêle s’est arrêtée !,Smette di grandinare!,Es hat aufgehört zu hageln!,¡Ha dejado de granizar!,싸라기눈이 그쳤다!,あられが　やんだ！
The fog lifted.,Le brouillard s’est dissipé !,La nebbia si dirada!,Der Nebel verschwindet!,¡La niebla se ha disipado!,안개가 걷혔다!,きりが　はれた！
The effects of the weather disappeared.,Les effets de la météo se dissipent !,Le condizioni atmosferiche non hanno alcun effetto!,Die wetterbedingten Effekte wurden aufgehoben!,El tiempo atmosférico ya no ejerce ninguna influencia.,날씨의 영향이 없어졌다!,てんこうの　えいきょうが　なくなった！
The sandstorm is raging.,La tempête de sable fait rage.,La tempesta di sabbia imperversa!,Der Sandsturm tobt!,La tormenta de arena arrecia...,모래바람이 세차게 분다!,すなあらしが　ふきあれる！
The hail is crashing down.,Il y a un déluge de grêle.,La grandine imperversa!,Der Hagelsturm tobt!,¡El granizo cae con violencia!,싸라기눈이 휘몰아친다!,あられが　ふきすさぶ！
It’s a one-hit KO!,K.O. en un coup !,È un colpo da KO!,Ein K.O.-Treffer!,¡Es un golpe fulminante!,일격필살!,いちげきひっさつ！
The [VAR ITEM2(0000)] weakened [VAR MOVE(0001)]’s power!,"[VAR 1401(0000)][VAR ITEM2(0000)] affaibli[VAR NUMBRNCH(0000,0400)]ssent l’effet de la capacité [VAR MOVE(0001)] !",[VAR 1501(0000)][VAR ITEM2(0000)] indebolisce la potenza di [VAR MOVE(0001)]!,[VAR ITEM2(0000)] schwächt die Stärke von [VAR MOVE(0001)]!,¡[VAR 1701(0000)][VAR ITEM2(0000)] ha debilitado la potencia de [VAR MOVE(0001)]!,[VAR ITEM2(0000)][VAR 1900(0001)] [VAR MOVE(0001)]의 위력을 약하게 했다!,[VAR ITEM2(0000)]は [VAR MOVE(0001)]の　いりょくを　よわめた！
The [VAR ITEM2(0000)] only allows the use of [VAR MOVE(0001)]!,"[VAR 1401(0000)][VAR ITEM2(0000)] empêche[VAR NUMBRNCH(0000,0200)]nt d’utiliser toute capacité autre que [VAR MOVE(0001)] !",[VAR 1501(0000)][VAR ITEM2(0000)] consente di usare soltanto [VAR MOVE(0001)]!,[VAR ITEM2(0000)] erlaubt nur den Einsatz von [VAR MOVE(0001)]!,¡A causa de [VAR 1700(0000)][VAR ITEM2(0000)] solo se puede usar [VAR MOVE(0001)]!,[VAR ITEM2(0000)]의 효과로 [VAR MOVE(0001)]밖에 쓸 수 없다!,[VAR ITEM2(0000)]の　こうかで [VAR MOVE(0001)]しか　だせない！
The effects of the [VAR ITEM2(0000)] prevent status moves from being used!,"[VAR 1401(0000)][VAR ITEM2(0000)] empêche[VAR NUMBRNCH(0000,0200)]nt d’utiliser toute attaque de statut !",[VAR 1501(0000)][VAR ITEM2(0000)] impedisce di usare mosse di stato!,[VAR ITEM2(0000)] verhindert den Einsatz von Status-Attacken!,El efecto [VAR 1704(0000)][VAR ITEM2(0000)] impide la ejecución de ataques de estado.,[VAR ITEM2(0000)]의 효과로 변화 기술을 쓸 수 없다!,[VAR ITEM2(0000)]の　こうかで へんかわざが　だせない！
[VAR 010C(0000)] can only use [VAR MOVE(0001)]!,[VAR 010C(0000)] ne peut utiliser que la capacité [VAR MOVE(0001)] !,[VAR 010C(0000)] può usare solo [VAR MOVE(0001)]!,[VAR 010C(0000)] kann keine andere Attacke als [VAR MOVE(0001)] einsetzen!,¡[VAR 010C(0000)] solo puede usar [VAR MOVE(0001)]!,[VAR 010C(0000)][VAR 1900(0001)] [VAR MOVE(0001)]밖에 쓸 수 없다!,[VAR 010C(0000)]は [VAR MOVE(0001)]しか　だせない！
All stat changes were eliminated!,Les changements de stats ont tous été annulés !,Tutte le modifiche alle statistiche sono state annullate!,Alle Statusveränderungen wurden aufgehoben!,¡Se han anulado todos los cambios en las características!,모든 상태가 원래대로 되돌아왔다!,すべての　ステータスが もとに　もどった！
But nothing happened!,Mais rien ne se passe !,Ma non succede nulla!,Nichts geschieht!,¡Pero no ha tenido ningún efecto!,그러나 아무 일도 일어나지 않았다!,しかし　なにもおこらない！
[VAR PKNICK(0000)]’s [VAR ABILITY(0001)]!,[VAR ABILITY(0001)] de [VAR PKNICK(0000)],[VAR ABILITY(0001)] di [VAR PKNICK(0000)]!,[VAR ABILITY(0001)] von [VAR PKNICK(0000)] wirkt!,[VAR ABILITY(0001)] de [VAR PKNICK(0000)],[VAR PKNICK(0000)]의 [VAR ABILITY(0001)],[VAR PKNICK(0000)]の [VAR ABILITY(0001)]
Magnitude 4!,Ampleur 4 !,Magnitudo 4!,Intensität 4!,¡Magnitud 4!,매그니튜드4!,マグニチュード4！
Magnitude 5!,Ampleur 5 !,Magnitudo 5!,Intensität 5!,¡Magnitud 5!,매그니튜드5!,マグニチュード5！
Magnitude 6!,Ampleur 6 !,Magnitudo 6!,Intensität 6!,¡Magnitud 6!,매그니튜드6!,マグニチュード6！
Magnitude 7!,Ampleur 7 !,Magnitudo 7!,Intensität 7!,¡Magnitud 7!,매그니튜드7!,マグニチュード7！
Magnitude 8!,Ampleur 8 !,Magnitudo 8!,Intensität 8!,¡Magnitud 8!,매그니튜드8!,マグニチュード8！
Magnitude 9!,Ampleur 9 !,Magnitudo 9!,Intensität 9!,¡Magnitud 9!,매그니튜드9!,マグニチュード9！
Magnitude 10!,Ampleur 10 !,Magnitudo 10!!!,Intensität 10!!,¡Magnitud 10!,매그니튜드10!!!,マグニチュード10！！！
A bell chimed!,Un grelot sonne !,Una campana ha suonato!,Eine Glocke läutet!,Ha repicado una campana.,방울소리가 울려 퍼졌다!,すずのねが　ひびきわたった！
A soothing aroma wafted through the area!,Une odeur apaisante flotte dans l’air !,Un gradevole profumo si diffonde nell’aria!,Ein wohltuendes Aroma breitet sich aus!,Un aroma balsámico flota en el aire.,기분 좋은 향기가 퍼졌다!,ここちよい　かおりが　ひろがった！
The battlers shared their pain!,Les adversaires partagent leurs PV !,I Pokémon si dividono i PS!,Die Kontrahenten teilen sich ihre KP!,¡Los combatientes comparten sus PS!,서로의 체력을 나누어 가졌다!,おたがいの　たいりょくを　わかちあった！
Fire’s power was weakened!,La puissance des capacités de type Feu est diminuée !,La potenza delle mosse di tipo Fuoco diminuisce!,Die Stärke aller Feuer-Attacken wurde geschwächt!,¡La potencia de los ataques de fuego ha disminuido!,불꽃의 위력이 약해졌다!,ほのおの　いりょくが　よわまった！
The effects of Water Sport have faded.,L’effet de Tourniquet se dissipe !,L’effetto di Docciascudo è svanito!,Nassmacher hört auf zu wirken!,Hidrochorro ha dejado de surtir efecto.,물놀이의 효과가 없어졌다!,みずあそびの　こうかが なくなった！
Electricity’s power was weakened!,La puissance des capacités de type Électrik est diminuée !,La potenza delle mosse di tipo Elettro diminuisce!,Die Stärke aller Elektro-Attacken wurde geschwächt!,¡La potencia de los movimientos eléctricos ha disminuido!,전기의 위력이 약해졌다!,でんきの　いりょくが　よわまった！
The effects of Mud Sport have faded.,L’effet de Lance-Boue se dissipe !,L’effetto di Fangata è svanito!,Lehmsuhler hört auf zu wirken!,Chapoteo Lodo ha dejado de surtir efecto.,흙놀이의 효과가 없어졌다!,どろあそびの　こうかが なくなった！
The twisted dimensions returned to normal!,Les dimensions faussées reviennent à la normale !,La dimensione distorta torna alla normalità!,Die verdrehte Dimension ist wieder normal!,Se han restaurado las dimensiones alteradas.,뒤틀린 시공이 원래대로 되돌아왔다!,ゆがんだ　じくうが　もとに　もどった！
Gravity intensified!,La Gravité est intensifiée !,La gravità si intensifica!,Die Erdanziehung wurde verstärkt!,¡La gravedad se ha incrementado!,중력이 강해졌다!,じゅうりょくが　つよくなった！
Gravity returned to normal!,La Gravité est revenue à la normale !,La gravità torna normale!,Die Erdanziehung ist wieder normal!,La gravedad ha vuelto a su estado normal.,중력이 원래대로 되돌아왔다!,じゅうりょくが　もとにもどった！
All Pokémon that hear the song will faint in three turns!,Les Pokémon au combat seront K.O. dans 3 tours !,Tutti i Pokémon che ascoltano Ultimocanto andranno KO dopo tre turni!,"Alle Pokémon, die dem Abgesang gelauscht haben, gehen nach drei Runden K.O.!",¡Los Pokémon que oigan Canto Mortal se debilitarán dentro de tres turnos!,멸망의노래를 들은 포켓몬은 3턴 후에 쓰러져 버린다!,ほろびのうたを　きいた　ポケモンは ３ターンごに　ほろびてしまう！
Waggling a finger let it use [VAR MOVE(0000)]!,Métronome lance [VAR MOVE(0000)] !,"Grazie a Metronomo, il Pokémon può sferrare la mossa [VAR MOVE(0000)]!","Es lässt den Finger schwingen, und schon setzt [VAR MOVE(0000)] ein!",¡Metrónomo actúa como [VAR MOVE(0000)]!,손가락을 흔들었더니 [VAR MOVE(0000)][VAR 1900(0003)] 나왔다!,ゆびをふったら　[VAR MOVE(0000)]がでた！
Nature Power turned into [VAR MOVE(0000)]!,Force-Nature provoque [VAR MOVE(0000)].,Naturforza diventa [VAR MOVE(0000)]!,Natur-Kraft löst [VAR MOVE(0000)] aus!,¡Adaptación actúa como [VAR MOVE(0000)]!,자연의힘은 [VAR MOVE(0000)][VAR 1900(0003)] 되었다!,しぜんのちからは [VAR MOVE(0000)]　になった！
Coins were scattered everywhere!,Une pluie de pièces !,Ci sono monete sparse ovunque!,Es sind überall Münzen verstreut!,¡Hay monedas por todas partes!,돈이 주위에 흩어졌다!,こばんが　あたりに　ちらばった！
But it does not have enough HP left to make a substitute!,Trop faible pour créer un clone !,Troppo debole! Non può creare un sostituto!,"Es ist zu schwach, um einen Delegator einzusetzen!",¡Está demasiado débil para crear un sustituto!,그러나 대타를 내보내기에는 체력이 부족했다!,しかし　みがわりを　だすには たいりょくが　たりなかった！
Reflect raised your team’s Defense!,Protection augmente la Défense de l’équipe !,La Difesa della tua squadra aumenta grazie a Riflesso!,Reflektor stärkt Pokémon auf deiner Seite gegen physische Attacken!,¡Reflejo ha subido la Defensa de tu equipo!,우리 편은 리플렉터로 물리공격에 강해졌다!,みかたは　リフレクターで ぶつりに　つよくなった！
Reflect raised the opposing team’s Defense!,Protection augmente la Défense de l’équipe ennemie !,La Difesa della squadra avversaria aumenta grazie a Riflesso!,Reflektor stärkt Pokémon des Gegners gegen physische Attacken!,¡Reflejo ha subido la Defensa del equipo enemigo!,상대는 리플렉터로 물리공격에 강해졌다!,あいては　リフレクターで ぶつりに　つよくなった！
Your team’s Reflect wore off!,Protection n’a plus d’effet sur l’équipe !,L’effetto di Riflesso sulla tua squadra è finito!,"Die Wirkung von Reflektor auf Pokémon, die auf deiner Seite kämpfen, lässt nach!",El efecto de Reflejo en tu equipo se ha disipado.,우리 편의 리플렉터가 없어졌다!,みかたの　リフレクターが なくなった！
