en,fr,it,de,es,ko,kana
"[VAR PKNICK(0000)]’s HP was restored by [VAR NUM3(0001)] point[VAR NUMBRNCH(0001,0100)]s.",[VAR PKNICK(0000)] récupère [VAR NUM3(0001)] PV.,[VAR PKNICK(0000)] ha recuperato [VAR NUM3(0001)] PS.,"Die KP von [VAR PKNICK(0000)] wurden um [VAR NUM3(0001)] Punkt[VAR NUMBRNCH(0001,0100)]e aufgefüllt!",[VAR PKNICK(0000)] ha recuperado [VAR NUM3(0001)] PS.,[VAR PKNICK(0000)]의 체력이 [VAR NUM3(0001)] 회복되었다!,[VAR PKNICK(0000)]の　たいりょくが [VAR NUM3(0001)]　かいふくした！
[VAR PKNICK(0000)] was cured of poisoning.,[VAR PKNICK(0000)] n’est plus empoisonné.,[VAR PKNICK(0000)] guarisce dall’avvelenamento.,Die Vergiftung von [VAR PKNICK(0000)] wurde geheilt!,[VAR PKNICK(0000)] se ha curado del envenenamiento.,[VAR PKNICK(0000)]의 독은 말끔하게 해독됐다!,[VAR PKNICK(0000)]の　どくは きれい　さっぱり　なくなった！
[VAR PKNICK(0000)] was cured of paralysis.,[VAR PKNICK(0000)] n’est plus paralysé.,[VAR PKNICK(0000)] guarisce dalla paralisi.,Die Paralyse von [VAR PKNICK(0000)] wurde aufgehoben!,[VAR PKNICK(0000)] se ha curado de la parálisis.,[VAR PKNICK(0000)]의 몸저림이 풀렸다!,[VAR PKNICK(0000)]の からだの　しびれが　とれた！
[VAR PKNICK(0000)]’s burn was healed.,[VAR PKNICK(0000)] n’est plus brûlé.,[VAR PKNICK(0000)] guarisce dalla scottatura.,Verbrennungen von [VAR PKNICK(0000)] wurden geheilt!,[VAR PKNICK(0000)] ya no tiene quemaduras.,[VAR PKNICK(0000)]의 화상이 나았다!,[VAR PKNICK(0000)]の やけどが　なおった！
[VAR PKNICK(0000)] was thawed out.,[VAR PKNICK(0000)] est dégelé.,[VAR PKNICK(0000)] guarisce dal congelamento.,[VAR PKNICK(0000)] wurde aufgetaut!,[VAR PKNICK(0000)] ya no está congelado.,[VAR PKNICK(0000)]의 얼었던 몸이 녹았다!,[VAR PKNICK(0000)]の からだの　こおりが　とけた！
PP was restored.,Les PP sont restaurés.,I PP sono stati ricaricati.,AP wurden aufgefüllt!,Se han restaurado los PP.,파워포인트를 회복했다!,パワーポイントが　かいふくした！
[VAR PKNICK(0000)] recovered from fainting!,[VAR PKNICK(0000)] n’est plus K.O. !,[VAR PKNICK(0000)] torna in forze!,[VAR PKNICK(0000)] hat sich wieder erholt!,¡[VAR PKNICK(0000)] ya no está debilitado!,[VAR PKNICK(0000)][VAR 1900(0001)] 기력을 회복했다!,[VAR PKNICK(0000)]は げんきを　とりもどした！
[VAR PKNICK(0000)] became healthy.,[VAR PKNICK(0000)] retrouve la forme.,[VAR PKNICK(0000)] è di nuovo in forma.,[VAR PKNICK(0000)] erholte sich!,[VAR PKNICK(0000)] ha recuperado su estado normal.,[VAR PKNICK(0000)][VAR 1900(0001)] 건강해졌다!,[VAR PKNICK(0000)]は けんこうに　なった！
[VAR MOVE(0000)]’s PP increased.,Les PP de la capacité [VAR MOVE(0000)] augmentent.,I PP di [VAR MOVE(0000)] aumentano!,AP von [VAR MOVE(0000)] wurden angehoben!,Los PP de [VAR MOVE(0000)] han aumentado.,[VAR MOVE(0000)]의 파워포인트가 늘었다!,[VAR MOVE(0000)]の パワーポイントが　ふえた！
[VAR PKNICK(0000)]’s base [VAR EVSTAT(0001)] rose!,"[VAR 1401(0001)][VAR EVSTAT(0001)] de base de [VAR PKNICK(0000)] augmente[VAR NUMBRNCH(0001,0200)]nt.",I punti base della statistica [VAR EVSTAT(0001)] di [VAR PKNICK(0000)] sono aumentati!,Der [VAR EVSTAT(0001)]-Basiswert von [VAR PKNICK(0000)] wurde angehoben!,Los puntos de base [VAR 1704(0001)][VAR EVSTAT(0001)] de [VAR PKNICK(0000)] han aumentado.,[VAR PKNICK(0000)][VAR 1900(0001)] [VAR EVSTAT(0001)]의 기초 포인트가 올라갔다!,[VAR PKNICK(0000)]は　[VAR EVSTAT(0001)]の きそポイントが　あがった！
There’s no Pokémon.,Il n’y a pas de Pokémon !,Non hai nessun Pokémon.,Kein Pokémon vorhanden!,¡No hay ningún Pokémon!,포켓몬이 없다!,ポケモンが　いませんよ！
[VAR PKNICK(0000)] woke up!,[VAR PKNICK(0000)] se réveille !,[VAR PKNICK(0000)] si sveglia.,[VAR PKNICK(0000)] ist aufgewacht!,[VAR PKNICK(0000)] se ha despertado.,[VAR PKNICK(0000)][VAR 1900(0001)] 눈을 떴다!,[VAR PKNICK(0000)]は めを　さました！
MAX HP,PV Max,PS max,Max. KP,PS MÁX.,최대HP,さいだいHP
ATTACK,Attaque,Attacco,Ang.,Ataque,공격,こうげき
DEFENSE,Défense,Difesa,Vert.,Defensa,방어,ぼうぎょ
SP. ATK,Atq. Spé.,Att. Sp.,Sp.-Ang.,At. Esp.,특수공격,とくこう
SP. DEF,Déf. Spé.,Dif. Sp.,Sp.-Vert.,Def. Esp.,특수방어,とくぼう
SPEED,Vitesse,Velocità,Init.,Velocidad,스피드,すばやさ
+ [VAR NUM3(0000)],+ [VAR NUM3(0000)],+ [VAR NUM3(0000)],+ [VAR NUM3(0000)],+ [VAR NUM3(0000)],＋[VAR NUM3(0000)],＋[VAR NUM3(0000)]
[VAR PKNICK(0000)] was elevated to Lv. [VAR NUM3(0001)]![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)] monte au N. [VAR NUM3(0001)] ![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)] sale al livello [VAR NUM3(0001)]![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)] erreicht Lv. [VAR NUM3(0001)]![VAR BE05(0005)][VAR BE05(0001)],¡[VAR PKNICK(0000)] ha subido al Nivel [VAR NUM3(0001)]![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)][VAR 1900(0001)] 레벨 [VAR NUM3(0001)][VAR 1900(0005)]로 올랐다![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)]は レベル[VAR NUM3(0001)]　に　あがった！[VAR BE05(0005)][VAR BE05(0001)]
ATTACK,Attaque,Attacco,Ang.,Ataque,공격,こうげき
DEFENSE,Défense,Difesa,Vert.,Defensa,방어,ぼうぎょ
SP. ATK,Atq. Spé.,Att. Sp.,Sp.-Ang.,At. Esp.,특수공격,とくこう
SP. DEF,Déf. Spé.,Dif. Sp.,Sp.-Vert.,Def. Esp.,특수방어,とくぼう
SPEED,Vitesse,Velocità,Init.,Velocidad,스피드,すばやさ
HP,PV,PS,KP,PS,HP,HP
"[VAR PKNICK(0000)] became more friendly. However, its base [VAR EVSTAT(0001)] fell!","[VAR PKNICK(0000)] est devenu plus amical. [VAR 1401(0001)][VAR EVSTAT(0001)] de base baisse[VAR NUMBRNCH(0001,0200)]nt !",[VAR PKNICK(0000)] ora è più amichevole. I punti base della statistica [VAR EVSTAT(0001)] però sono diminuiti!,[VAR PKNICK(0000)] wird zahm. Der [VAR EVSTAT(0001)]-Basiswert sinkt.,[VAR PKNICK(0000)] se ha vuelto más amable. ¡Pero tiene menos [VAR EVSTAT(0001)] de base!,[VAR PKNICK(0000)][VAR 1900(0001)] 조금 친해졌다! [VAR EVSTAT(0001)]의 기초 포인트가 떨어졌다!,[VAR PKNICK(0000)]は ちょっと　なついた！ [VAR EVSTAT(0001)]の きそポイントが　さがった！
[VAR PKNICK(0000)] adores you! Its base [VAR EVSTAT(0001)] fell!,"[VAR PKNICK(0000)] vous adore ! [VAR 1401(0001)][VAR EVSTAT(0001)] de base baisse[VAR NUMBRNCH(0001,0200)]nt !",[VAR PKNICK(0000)] ti adora! I punti base della statistica [VAR EVSTAT(0001)] però sono diminuiti!,[VAR PKNICK(0000)] vergöttert dich! Der [VAR EVSTAT(0001)]-Basiswert sinkt.,"[VAR PKNICK(0000)] te adora. ¡Pero su[VAR NUMBRNCH(0001,0100)]s [VAR EVSTAT(0001)] de base ha[VAR NUMBRNCH(0001,0100)]n disminuido!",[VAR PKNICK(0000)][VAR 1900(0001)] 최고로 친한 상태다! [VAR EVSTAT(0001)]의 기초 포인트가 떨어졌다!,[VAR PKNICK(0000)]は さいこうに　なついている！ [VAR EVSTAT(0001)]の きそポイントが　さがった！
[VAR PKNICK(0000)] became more friendly. Its base [VAR EVSTAT(0001)] can’t go lower.,"[VAR PKNICK(0000)] est devenu plus amical. [VAR 1401(0001)][VAR EVSTAT(0001)] de base ne peu[VAR NUMBRNCH(0001,0300)]vent plus baisser !",[VAR PKNICK(0000)] ora è più amichevole. I punti base della statistica [VAR EVSTAT(0001)] non possono più diminuire!,[VAR PKNICK(0000)] wird zahm. Der [VAR EVSTAT(0001)]-Basiswert sinkt nicht mehr.,"[VAR PKNICK(0000)] se ha vuelto más amable. ¡Su[VAR NUMBRNCH(0001,0100)]s [VAR EVSTAT(0001)] de base ya no puede[VAR NUMBRNCH(0001,0100)]n bajar más!",[VAR PKNICK(0000)][VAR 1900(0001)] 조금 친해졌다! [VAR EVSTAT(0001)]의 기초 포인트는 더 떨어지지 않는다!,[VAR PKNICK(0000)]は ちょっと　なついた！ [VAR EVSTAT(0001)]の きそポイントは　もうさがらない！
Restore which move?,Quelle capacité voulez-vous restaurer ?,Quale mossa vuoi ricaricare?,Welche Attacke soll aufgefüllt werden?,¿Qué movimiento quieres restaurar?,어느 기술을 회복할까?,どのわざを かいふくする？
Boost the PP of which move?,De quelle capacité voulez-vous augmenter les PP ?,Quale mossa vuoi potenziare?,AP welcher Attacke anheben?,¿De qué movimiento quieres aumentar los PP?,어느 기술을 늘릴까?,どのわざを ふやす？
ABLE!,Possible !,Sì!,Erlernbar!,Sí puede,배운다!,おぼえる！
[VAR COLOR(0001)]UNABLE![VAR COLOR(0000)],[VAR COLOR(0001)]Impossible ![VAR COLOR(0000)],[VAR COLOR(0001)]No![VAR COLOR(0000)],[VAR COLOR(0001)]Nicht erlernbar![VAR COLOR(0000)],[VAR COLOR(0001)]No puede[VAR COLOR(0000)],[VAR COLOR(0001)]배우지 못함[VAR COLOR(0000)],[VAR COLOR(0001)]おぼえない[VAR COLOR(0000)]
[VAR COLOR(0002)]LEARNED[VAR COLOR(0000)],[VAR COLOR(0002)]Déjà appris ![VAR COLOR(0000)],[VAR COLOR(0002)]La conosce![VAR COLOR(0000)],[VAR COLOR(0002)]Bereits erlernt![VAR COLOR(0000)],[VAR COLOR(0002)]Ya lo conoce[VAR COLOR(0000)],[VAR COLOR(0002)]알고 있다[VAR COLOR(0000)],[VAR COLOR(0002)]おぼえている[VAR COLOR(0000)]
ABLE!,Apte !,Sì!,O.K.!,Apto,쓸 수 있다,つかえます
[VAR COLOR(0001)]UNABLE![VAR COLOR(0000)],[VAR COLOR(0001)]Pas apte ![VAR COLOR(0000)],[VAR COLOR(0001)]No![VAR COLOR(0000)],[VAR COLOR(0001)]Nicht möglich![VAR COLOR(0000)],[VAR COLOR(0001)]No apto[VAR COLOR(0000)],[VAR COLOR(0001)]쓸 수 없다[VAR COLOR(0000)],[VAR COLOR(0001)]つかえません[VAR COLOR(0000)]
LAST USED ITEMS,Derniers objets utilisés,Ultimi strumenti usati,Zuletzt verwendete Items,Últimos objetos usados,최근에 쓴 도구,さいきんつかった　どうぐ
HELD ITEM,Objet tenu,Strumento,Getragenes Item,Objeto que lleva,지니고 있는 도구,もっている　どうぐ
Do what with the [VAR ITEM2(0000)] on [VAR PKNICK(0001)]?,Que faire avec [VAR 1400(0000)][VAR ITEM2(0000)] sur [VAR PKNICK(0001)] ?,Cosa vuoi fare con [VAR 1500(0000)][VAR ITEM2(0000)] su [VAR PKNICK(0001)]?,Wie möchtest du [VAR ITEM2(0000)] auf [VAR PKNICK(0001)] anwenden?,¿Qué quieres hacer con [VAR 1700(0000)] [VAR ITEM2(0000)] y [VAR PKNICK(0001)]?,[VAR ITEM2(0000)][VAR 1900(0002)] [VAR PKNICK(0001)]에게 어떻게 하겠습니까?,[VAR ITEM2(0000)]を　[VAR PKNICK(0001)]に どうしますか？
You can register up to four items to use with the Ready button.,Vous pouvez enregistrer jusqu’à 4 objets à utiliser avec le Menu Express !,Non puoi assegnare più di 4 strumenti al pulsante di scelta rapida!,Auf dem Y-Knopf können höchstens vier Items registriert werden!,Puedes asignar hasta cuatro objetos al botón de acceso rápido.,편리 버튼에 등록할 수 있는 도구는 4개까지입니다!,べんりボタンに　とうろく　できる どうぐは　４つ　までです！
Would you like to change [VAR PKNICK(0000)]’s Ability to [VAR ABILITY(0001)]?,Voulez-vous que le talent de [VAR PKNICK(0000)] devienne [VAR ABILITY(0001)] ?,Vuoi sostituire l’abilità di [VAR PKNICK(0000)] con l’abilità [VAR ABILITY(0001)]?,Soll die Fähigkeit von [VAR PKNICK(0000)] zu [VAR ABILITY(0001)] geändert werden?,¿Quieres que la habilidad de [VAR PKNICK(0000)] pase a ser [VAR ABILITY(0001)]?,[VAR PKNICK(0000)]의 특성을 [VAR ABILITY(0001)][VAR 1900(0005)]로 바꾸겠습니까?,[VAR PKNICK(0000)]の　とくせいを [VAR ABILITY(0001)]に　かえますか？
[VAR PKNICK(0000)]’s Ability changed to [VAR ABILITY(0001)]![VAR BE05(0005)][VAR BE05(0001)],Le talent de [VAR PKNICK(0000)] est devenu [VAR ABILITY(0001)] ![VAR BE05(0005)][VAR BE05(0001)],Hai sostituito l’abilità di [VAR PKNICK(0000)] con l’abilità [VAR ABILITY(0001)]![VAR BE05(0005)][VAR BE05(0001)],Die Fähigkeit von [VAR PKNICK(0000)] wurde zu [VAR ABILITY(0001)] geändert![VAR BE05(0005)][VAR BE05(0001)],Ahora la habilidad de [VAR PKNICK(0000)] es [VAR ABILITY(0001)].[VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)]의 특성이 [VAR ABILITY(0001)][VAR 1900(0005)]로 변화했다![VAR BE05(0005)][VAR BE05(0001)],[VAR PKNICK(0000)]の　とくせいが [VAR ABILITY(0001)]に　へんかした！[VAR BE05(0005)][VAR BE05(0001)]
It cannot be fused with that Pokémon.,Impossible de fusiorber avec ce Pokémon.,Non puoi sottoporre questo Pokémon all’Endofusione.,Mit diesem Pokémon ist eine Fusion nicht möglich.,No se puede fusionar con ese Pokémon.,그 포켓몬과는 합체할 수 없습니다,その　ポケモンとは がったい　できません
It cannot be fused with that fainted Pokémon.,Impossible de fusiorber avec un Pokémon K.O.,Non puoi sottoporre un Pokémon esausto all’Endofusione.,Mit kampfunfähigen Pokémon ist eine Fusion nicht möglich.,No se puede fusionar con un Pokémon debilitado.,기절한 포켓몬과는 합체할 수 없습니다,ひんしの　ポケモンとは がったい　できません
It cannot be fused with an Egg.,Impossible de fusiorber avec un Œuf.,Non puoi sottoporre un Uovo all’Endofusione.,Mit einem Ei ist eine Fusion nicht möglich.,No se puede fusionar con un Huevo.,알과는 합체할 수 없습니다,タマゴとは がったい　できません
You have no room to separate the Pokémon.,Impossible de les séparer car votre équipe est pleine.,Non puoi effettuare la separazione perché la tua squadra è al completo.,"Du kannst das Pokémon nicht teilen, da dein Team voll ist.",No se puede realizar la separación porque tu equipo está completo.,지닌 포켓몬이 가득하므로 분리할 수 없습니다,てもちが　いっぱい　なので ぶんり　できません
Fuse with which Pokémon?,Fusiorber avec quel Pokémon ?,Con chi vuoi usare l’Endofusione?,Mit welchem Pokémon fusionieren?,¿Con qué Pokémon quieres que se fusione?,어느 포켓몬과 합체할까?,どのポケモンと　がったい？
This can’t be used on the fainted Pokémon.,Impossible à utiliser sur un Pokémon K.O.,Non si può usare su un Pokémon esausto.,Das kann nicht auf ein kampfunfähiges Pokémon angewendet werden.,No se puede usar con un Pokémon debilitado.,기절한 포켓몬에게는 쓸 수 없습니다,ひんしの　ポケモンには つかえません
[VAR PKNAME(0000)] changed Forme!,[VAR PKNAME(0000)] a changé de forme !,[VAR PKNAME(0000)] ha cambiato forma!,[VAR PKNAME(0000)] verändert seine Form!,¡[VAR PKNAME(0000)] ha cambiado de forma!,[VAR PKNAME(0000)][VAR 1900(0001)] 다른 모습으로 변화했다,[VAR PKNAME(0000)]は べつの　すがたに　へんかした
[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)],[VAR NUM3(0000)]
"$[VAR NUM7(0000,002C)]","[VAR NUM7(0000,E07F)] $","[VAR NUM7(0000,002E)] $","[VAR NUM7(0000,002E)] $","[VAR NUM7(0000,E07F)] $","[VAR NUM7(0000,0000)]원","[VAR NUM7(0000,0000)]円"
The Exp. Share was turned on.,Le Multi Exp est activé.,Condividi Esperienza attivato!,EP-Teiler wurde eingeschaltet.,Has activado Repartir Exp.,학습장치를 켰습니다,がくしゅうそうちを　オンに　しました
The Exp. Share was turned off.,Le Multi Exp est désactivé.,Condividi Esperienza disattivato!,EP-Teiler wurde ausgeschaltet.,Has desactivado Repartir Exp.,학습장치를 껐습니다,がくしゅうそうちを　オフに　しました
You don’t have any contact lenses.,Vous n’avez pas de lentilles.,Non hai lenti a contatto!,Keine Kontaktlinsen vorhanden!,No tienes lentillas.,콘택트렌즈를 안 가지고 있다!,コンタクトレンズを　もっていない！
You have [VAR 019D(0000)] lenses.,Couleur des lentilles : [VAR 019D(0000)].,Contiene delle lenti di colore [VAR 019D(0000)].,Farbe der vorhandenen Linsen: [VAR 019D(0000)].,Color de las lentillas: [VAR 019D(0000)].,[VAR 019D(0000)] 의 렌즈가 들어 있다!,[VAR 019D(0000)] のレンズが　はいってる！
You have [VAR 019D(0000)] and [VAR 019D(0001)] lenses.,Couleur des lentilles : [VAR 019D(0000)] et [VAR 019D(0001)].,Contiene delle lenti di colore [VAR 019D(0000)] e [VAR 019D(0001)].,Farben der vorhandenen Linsen: [VAR 019D(0000)] und [VAR 019D(0001)].,Color de las lentillas: [VAR 019D(0000)] y [VAR 019D(0001)].,[VAR 019D(0000)] [VAR 019D(0001)] 의 렌즈가 들어 있다!,[VAR 019D(0000)]　[VAR 019D(0001)] のレンズが　はいっている！
"You have [VAR 019D(0000)], [VAR 019D(0001)], and [VAR 019D(0002)] lenses!","Couleur des lentilles : [VAR 019D(0000)], [VAR 019D(0001)] et [VAR 019D(0002)].","Contiene delle lenti di colore [VAR 019D(0000)], [VAR 019D(0001)] e [VAR 019D(0002)].","Farben der vorhandenen Linsen: [VAR 019D(0000)], [VAR 019D(0001)] und [VAR 019D(0002)].","Color de las lentillas: [VAR 019D(0000)], [VAR 019D(0001)] y [VAR 019D(0002)].",[VAR 019D(0000)] [VAR 019D(0001)] [VAR 019D(0002)] 렌즈가 들어 있다!,[VAR 019D(0000)]　[VAR 019D(0001)] [VAR 019D(0002)] のレンズが　はいっている！
"You have [VAR 019D(0000)], [VAR 019D(0001)], [VAR 019D(0002)], and [VAR 019D(0003)] lenses!","Couleur des lentilles : [VAR 019D(0000)], [VAR 019D(0001)], [VAR 019D(0002)] et [VAR 019D(0003)].","Contiene delle lenti di colore [VAR 019D(0000)], [VAR 019D(0001)], [VAR 019D(0002)] e [VAR 019D(0003)].","Farben der vorhandenen Linsen: [VAR 019D(0000)], [VAR 019D(0001)], [VAR 019D(0002)] und [VAR 019D(0003)].","Color de las lentillas: [VAR 019D(0000)], [VAR 019D(0001)], [VAR 019D(0002)] y [VAR 019D(0003)].",[VAR 019D(0000)] [VAR 019D(0001)] [VAR 019D(0002)] [VAR 019D(0003)] 렌즈가 들어 있다!,[VAR 019D(0000)]　[VAR 019D(0001)] [VAR 019D(0002)]　[VAR 019D(0003)] のレンズが　はいっている！
"You have [VAR NUM2(0000)] ticket[VAR NUMBRNCH(0000,0100)]s.",Nombre de Tickets Beladonis : [VAR NUM2(0000)],"Hai [VAR NUM2(0000)] Cart[VAR NUMBRNCH(0000,0101)]ae.","Du besitzt [VAR NUM2(0000)] Ticket[VAR NUMBRNCH(0000,0100)]s.","Tienes [VAR NUM2(0000)] Boleto[VAR NUMBRNCH(0000,0100)]s.",가지고 있는 티켓은 [VAR NUM2(0000)]장,もっているチケットは　[VAR NUM2(0000)]まい
[~ 168],[~ 168],[~ 168],[~ 168],[~ 168],[~ 168],[~ 168]
MONEY,Argent,Soldi,Geld,Dinero,용돈,おこづかい
How many [VAR ITEMPLUR1][VAR ITEM2(0000)] will you sell?,Combien voulez-vous vendre [VAR ITEMPLUR1][VAR 1408(0000)][VAR ITEM2(0000)] ?,"Quant[VAR ITEMPLUR1][VAR 1102(0000,0101,0101)]oaie [VAR ITEM2(0000)] vuoi vendere?",Wie viele [VAR ITEMPLUR1][VAR ITEM2(0000)] verkaufst du?,"¿Cuánt[VAR GENDBR(0000,0101)]oas [VAR ITEMPLUR1][VAR ITEM2(0000)] quieres vender?",[VAR ITEM2(0000)][VAR 1900(0002)] 몇 개 파시겠습니까?,[VAR ITEM2(0000)]を いくつ　うりますか？
"I can pay $[VAR NUM7(0000,002C)]. Would that be OK?","Je peux vous en donner [VAR NUM7(0000,E07F)] $. Ça vous va ?","Posso darti [VAR NUM7(0000,002E)] $. Va bene?","Dafür gebe ich dir [VAR NUM7(0000,002E)] $. Bist du damit einverstanden?","Puedo pagarte [VAR NUM7(0000,E07F)] $. ¿Te parece bien?","그 물건은 [VAR NUM7(0000,0000)]원으로 쳐드리겠습니다","それなら　[VAR NUM7(0000,0000)]円で おひきとり　いたしましょう"
"Turned over the [VAR ITEM2(0000)] and received $[VAR NUM7(0001,002C)].","Cette vente vous a rapporté [VAR NUM7(0001,E07F)] $.","Consegni [VAR 1500(0000)][VAR ITEM2(0000)] e ricevi [VAR NUM7(0001,002E)] $.","[VAR ITEM2(0000)] im Tausch gegen [VAR NUM7(0001,002E)] $ übergeben.","¡Recibes [VAR NUM7(0001,E07F)] $ por la venta [VAR 1704(0000)][VAR ITEM2(0000)]!","[VAR ITEM2(0000)][VAR 1900(0002)] 건네고 [VAR NUM7(0001,0000)]원을 받았다","[VAR ITEM2(0000)]を　わたして [VAR NUM7(0001,0000)]円を　うけとった"
"Turned over the [VAR ITEM2(0000)] and received $[VAR NUM7(0001,002C)].","Cette vente vous a rapporté [VAR NUM7(0001,E07F)] $.","Consegni [VAR 1500(0000)][VAR ITEM2(0000)] e ricevi [VAR NUM7(0001,002E)] $.","[VAR ITEM2(0000)] im Tausch gegen [VAR NUM7(0001,002E)] $ übergeben.","¡Recibes [VAR NUM7(0001,E07F)] $ por la venta [VAR 1704(0000)][VAR ITEM2(0000)]!","[VAR ITEM2(0000)][VAR 1900(0002)] 건네고 [VAR NUM7(0001,0000)]원을 받았다","[VAR ITEM2(0000)]を　わたして [VAR NUM7(0001,0000)]円を　うけとった"
"[VAR ITEM2(0000)]? Oh no, I can’t buy th[VAR NUMBRNCH(0000,0302)]atose.","Oh, non. Je ne peux pas acheter ça.",[VAR ITEM2(0000)]? Peccato! Non posso comprare questo strumento.,"[VAR ITEM2(0000)]? Es tut mir leid, aber das kann ich nicht kaufen.","No, lo siento. No puedo comprar eso.",[VAR ITEM2(0000)][VAR 1900(0001)] 파실 수 없습니다,[VAR ITEM2(0000)]を かいとることは　できません
On,Activer,Attiva,Anschalten,Encender,켠다,オン
Off,Désactiver,Disattiva,Ausschalten,Apagar,끈다,オフ
Put away,Ranger,Metti via,Verstauen,Guardar,집어넣기,しまう
The Bag is full.,Vous ne pouvez pas porter plus d’exemplaires de cet objet.,Hai raggiunto il limite per questo oggetto!,Du hast keinen Platz dafür!,No te caben más en la Bolsa.,가방이 가득 차서 도구를 받을 수 없습니다!,バッグが　いっぱいで どうぐを　うけとれません！
BATTLE EFFECTS,Capacités Combat,Info lotta,Kampf-Attacke,Mov. de combate,싸울 기술,たたかうわざ
CONTEST EFFECTS,Capacités Concours,Info gara,Wettbewerbs-Attacke,Mov. de concurso,콘테스트 기술,コンテストわざ
APPEAL,Démonstration,Fascino,Ausdruckskraft,Exhibición,어필,アピール
JAMMING,Blocage,Intralcio,Störfaktor,Interferencia,방해,ぼうがい
[VAR TRNAME(0000)] used a [VAR ITEM2(0001)]! Now you’re more likely to encounter high-level Pokémon!,"[VAR TRNAME(0000)] utilise [VAR 1402(0001)][VAR ITEM2(0001)] ! [VAR GENDBR(0000,0402)]IlElle va rencontrer des Pokémon sauvages de niveau plus élevé !",[VAR TRNAME(0000)] usa [VAR 1502(0001)][VAR ITEM2(0001)]! La probabilità di incontrare Pokémon di livello alto è aumentata!,"[VAR TRNAME(0000)] hat die [VAR ITEM2(0001)] eingesetzt! Dadurch steigt die Wahrscheinlichkeit, wilden Pokémon mit hohem Level zu begegnen.",¡[VAR TRNAME(0000)] ha usado [VAR 1702(0001)] [VAR ITEM2(0001)]! ¡[VAR TRNAME(0000)] se encontrará con más Pokémon de nivel alto!,[VAR TRNAME(0000)][VAR 1900(0001)] [VAR ITEM2(0001)][VAR 1900(0002)] 썼다! 레벨이 높은 포켓몬과 만나기 쉬워졌다!,[VAR TRNAME(0000)]は [VAR ITEM2(0001)]を　つかった！ レベルの　たかい　ポケモンと そうぐう　しやすくなった！
[VAR TRNAME(0000)] used a [VAR ITEM2(0001)]! Now you’re more likely to encounter low-level Pokémon!,"[VAR TRNAME(0000)] utilise [VAR 1402(0001)][VAR ITEM2(0001)] ! [VAR GENDBR(0000,0402)]IlElle va rencontrer des Pokémon sauvages de niveau moins élevé !",[VAR TRNAME(0000)] usa [VAR 1502(0001)][VAR ITEM2(0001)]! La probabilità di incontrare Pokémon di livello basso è aumentata!,"[VAR TRNAME(0000)] hat die [VAR ITEM2(0001)] eingesetzt! Dadurch steigt die Wahrscheinlichkeit, wilden Pokémon mit niedrigem Level zu begegnen.",¡[VAR TRNAME(0000)] ha usado [VAR 1702(0001)] [VAR ITEM2(0001)]! ¡[VAR TRNAME(0000)] se encontrará con más Pokémon de nivel bajo!,[VAR TRNAME(0000)][VAR 1900(0001)] [VAR ITEM2(0001)][VAR 1900(0002)] 썼다! 레벨이 낮은 포켓몬과 만나기 쉬워졌다!,[VAR TRNAME(0000)]は [VAR ITEM2(0001)]を　つかった！ レベルの　ひくい　ポケモンと そうぐう　しやすくなった！
